created_at,text,entities__hashtags__text,entities__hashtags__text,
Wed Nov 04 21:35:10 +0000 2015,Blue skies // bright colors // warm air // November can you pretty please stay like this forever?… https://t.co/U2Y02XATxq,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:10 +0000 2015,Honestly have no emotions toward anything anymore lol,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:11 +0000 2015,"""Balanced"" representation of child = parent seems engrossed in the relationship w/ the chid #PPD #PMHC15",PPD,,
,,PMHC15,,
,,,,
,,,,
Wed Nov 04 21:35:11 +0000 2015,"Join the CVS Health team! See our latest #Retail #job opening here: https://t.co/muhagNf3eF #OakPark, IL #Hiring #CareerArc",Retail,,
,,job,,
,,OakPark,,
,,Hiring,,
,,CareerArc,,
Wed Nov 04 21:35:12 +0000 2015,@Terese_Mari OH MY GOD I LOVE IT BUT YOUR LONG HAIR 😭,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:13 +0000 2015,Already having the perfect day.😍 got to see @SaydieBacon and I got subway.🙏  can't get any better than that.🤘🏻,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:14 +0000 2015,is anyone else not hyped about the forthcoming fights?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:15 +0000 2015,HAPPY BIRTHDAY BABY I LOVE YOU AND YOUR CRAZY ASS!!!! 😍🎊🎉🎀🎂🎁💙 @jessie_leigh2 https://t.co/MNsmmT34PI,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:18 +0000 2015,nope nope nope nope,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:18 +0000 2015,@cowsarecool220 but the renovation is not currently historic,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:18 +0000 2015,this weather will probably change tomorrow,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:19 +0000 2015,"Want to work in #Chicago, IL? View our latest opening: https://t.co/NEGMHGbWhn #Accounting #Job #Jobs #Hiring #CareerArc",Chicago,,
,,Accounting,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Wed Nov 04 21:35:19 +0000 2015,I need to relieve all this stress some how some way and very soon,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:21 +0000 2015,@Sullivan85J made it look ridiculously simple!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:23 +0000 2015,@kcamracyerdua I guess so😂,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:26 +0000 2015,Coffee crashes make afternoons brutal,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:29 +0000 2015,4 years ago this month I came across a music video by an unknown band (in USA) called What Makes You Beautiful & the rest is history.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:29 +0000 2015,I got the first kiss and she'll get the last. She's got the future and I've got the past..,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:28 +0000 2015,"@jbnemeth :) I'm sorry I haven't gotten back to you! Hang soon, please!",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:29 +0000 2015,Your apologizes mean nothing to me now,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:30 +0000 2015,@Sabes_SOB im pressed,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:30 +0000 2015,Bold take Matt Ryan https://t.co/3xcfybwzX9,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:32 +0000 2015,غيااب الين يسمح  يسمح لي الوقت وارجع ☺️✋  فمان الرحمن 🚶 #نجران_الان,نجران_الان,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:32 +0000 2015,Saw the Ponyo and thought of @Greekgoddddess & @blvcksilk https://t.co/GfuVOW2rNo,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:34 +0000 2015,"@aml3ander @TheReaIKent but it's where ""oh, God damn"" originated! 😂",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:35 +0000 2015,I’ve picked Notre Dame to be my @DrPepper #OneFinalTeam https://t.co/aMAsNRJL6s,OneFinalTeam,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:37 +0000 2015,The world can be so dumb 😂😂😂,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:39 +0000 2015,"I wrote ""our social media landscape is changing. Who will YOU be in 2017?"" on my linkedin page so people know that I'm not messing around.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:40 +0000 2015,Bitches be snakes,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:40 +0000 2015,got my brother a new phone 😘,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:41 +0000 2015,@Nena_Bombshell story of my life 😂😂😂 you'll still be YOU regardless !!!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:41 +0000 2015,"""Let's get some sparkle wine!'"" ""YYYESSSSS! It's getting close to my one year shimmer-shit anniversary!""",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:43 +0000 2015,I drove past two dead cats on the way home and that was two too many. I'm hurting.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:43 +0000 2015,Ain't no sunshine when he's gone....,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:44 +0000 2015,I don't know whether to be scared or pleased that my sociology exam only took me 25 mins to do,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:46 +0000 2015,"@MeghanDouglass @CelineBesman @BobsBurgersQ @Justintime72496 i'm already asphyxiated, I've had it",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:47 +0000 2015,"Got a small surprise in the morning. ""Hello it's me. I've done broke out… https://t.co/lCM9x5sxEH",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:48 +0000 2015,How do girls start drama and tell people that you were talking crap about them but you barely know who they are????🤔🤔🤔,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:48 +0000 2015,Me. 😹 https://t.co/dRkpgt3Lfm,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:49 +0000 2015,"@Hatch_Hustles yes, there's a lot of opportunities in chicago. maybe i can help let me know. Plus we have the best pizza.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:50 +0000 2015,She wanna ride me and she swear she can handle the wheel.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:52 +0000 2015,Breaking a lot of workplace etiquette rules by eating this peanut butter at my desk.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:52 +0000 2015,@PG_211 😞 sorry,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:54 +0000 2015,YOU GUYS NEED TO HEADLINE A SHOW IN CHICAGO! @CrownTheEmpire @AndrewCTE @DaveCTE @brenttaddie @HaydenTree @BrandonCTE,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:55 +0000 2015,@averyalonzo they gave me a courtesy shift next weekend,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:57 +0000 2015,I never answer the phone for my uncle. I'm an ass but he's an even bigger one.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:57 +0000 2015,I LOVE THE LOVE  https://t.co/X5QQqVDHNj,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:57 +0000 2015,@DonnieWahlberg Why can't it be Friday?!?!? #HUMP,HUMP,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:57 +0000 2015,👌🏾🙀 https://t.co/r3p0TwNWi7,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:35:59 +0000 2015,My comment about that is 🏃🏼 bitch run 🏃🏼 😂😂😂😂😂 don't do it,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:00 +0000 2015,It's so nice outside 🙌🏽,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:00 +0000 2015,Mr. Hazelrigg gave my little sister a birthday card to give to me.. I miss him. 😢,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:00 +0000 2015,@juhhjordan @_NickSalisbury @sydthekid_012 I like that Nick is the outcast here,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:02 +0000 2015,"Mermaids don't wear bras, they wear seashells #prompose #latergram… https://t.co/L2Kkd130lY",prompose,,
,,latergram,,
,,,,
,,,,
Wed Nov 04 21:36:02 +0000 2015,McDonald's sounds strangely good right now,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:03 +0000 2015,ion give af about nobody who don't give AF about me!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:04 +0000 2015,@ouater @TiffanyGPR @Regina_Regal_ @FraiseDandelion @NadParrilla where's that from?!?!?!?,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:07 +0000 2015,Dumb hoes.  All they wanna do is send nudes,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:10 +0000 2015,@JokarLoL you need jesus,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:13 +0000 2015,@juhhjordan @_NickSalisbury @sydthekid_012 also 😍😍😍😍😍😁😁😁,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:13 +0000 2015,BEING COVERTLY STALKED & SET-UP TO BE FRAMED BY CHICAGO/EVERGREEN PARK POLICE W/GANGS USING PHONE TAPS & IN HARASSMENT SET-UPS & POISONINGS,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:14 +0000 2015,found $40 in my old ski coat so shoutout to me😍,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:16 +0000 2015,Another beautiful day with my favorite little one 🍂🍁  #LlamaLove #llama #LlamasAreLife… https://t.co/gIBgtEE5U0,LlamaLove,,
,,llama,,
,,LlamasAreLife,,
,,,,
Wed Nov 04 21:36:16 +0000 2015,"My brother peed in my bed again, and I just got done changing my sheets 😩😩😩",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:16 +0000 2015,@BenZuber @amellywood @cpeterson_9 He played Travis. The starting QB in the 1st season.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:17 +0000 2015,I ship it😍 https://t.co/JahzLsNmJb,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:17 +0000 2015,Photographic proof that im riding in shorts in #Chicago in November. #rideblue #bluebikes #biking… https://t.co/ge1lUZ1OBz,Chicago,,
,,rideblue,,
,,bluebikes,,
,,biking,,
Wed Nov 04 21:36:18 +0000 2015,My ass is burnt 🙂🙃,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:20 +0000 2015,I should see if I can find his stash again. Lol,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:21 +0000 2015,@mikemccabe54 @jordanpetro8 @TheFakeKNadz @ImTehJokur @brikulaga33 @Kyle_Tracy42 @real_sammyJ #nick,nick,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:22 +0000 2015,Merci aux élèves présents à cette journée! #JeunesAuTravail,JeunesAuTravail,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:24 +0000 2015,@Sadieisonfire @jimmyfallon PLEASE,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:26 +0000 2015,"@sarahjocelyn_ awesome, we'd love to have you. U like pizza?",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:27 +0000 2015,Her Lil Pussss Florida Water 💦💦😏,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:28 +0000 2015,I love the beauty #Chicago has to offer. Look at the view of where I am staying. #blessed @NCCMedia https://t.co/jKiysnESnm,Chicago,,
,,blessed,,
,,,,
,,,,
Wed Nov 04 21:36:29 +0000 2015,@AnnaJamesMax  https://t.co/Xg0Oy57rBA,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:30 +0000 2015,@Nolan_Byrd09 @iH8TvvitterHoes cockroach porn,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:30 +0000 2015,"@AlexisinNH If only Ray Nagin wasn't on sabbatical, he would know what to do.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:31 +0000 2015,"The way I see it , Mfs gunna always be slow...",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:31 +0000 2015,My kind of coffee shop #javascript https://t.co/8ODdMN2zCE,javascript,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:31 +0000 2015,So we so totally need @Egofan on a future episode of the #616Entertainment Podcast! @IDS616 @TheArtist616,616Entertainment,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:33 +0000 2015,"@__maartinaa__ @MeninistTweet no, because a lot of feminists practice hating on men and try to be superior.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:33 +0000 2015,I just fuck yo bitch in a pair of house slippers 🙃,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:35 +0000 2015,@newziland_ 💀😕 you petty,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:35 +0000 2015,Smh Costa,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:37 +0000 2015,"@ASTROStreams @GutterMagic1 @xJamesDC @ReDValoroso @CallMeWizz5 @iEliteShot @ASTROGaming Sad, don't see Grandpakiltu on the team?",,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:40 +0000 2015,Hey! @ColumbiaChi! Get ur fucking SHIT together!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:40 +0000 2015,https://t.co/527dfpvABW https://t.co/uFwSCqdq0h,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:41 +0000 2015,"We are here, Chicago!! #wellingwilliamstour #chicago #bewello uncommongrd @ Wrigley Field https://t.co/OEF9Ibsr8u",wellingwilliamstour,,
,,chicago,,
,,bewello,,
,,,,
Wed Nov 04 21:36:42 +0000 2015,"@rkenneth To be fair, we all have needs, we all feel lonely at times, so, yeah, means to an end?",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:43 +0000 2015,@PG_211 Yeah I need him to change my breaks,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:43 +0000 2015,"#PCSinterns visited the construction site of a future @MarianosMarket today with James Fifer, project executive https://t.co/LpjkegcQk9",PCSinterns,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:45 +0000 2015,"Oh , Yes , the past can hurt you . But the way I see it you can either run from it or learn from it ..",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:47 +0000 2015,Currently 🚴🏼,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:47 +0000 2015,everyday I'm shocked by how pretty my school is😍😍😍😍😍,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:48 +0000 2015,"If Waffle House is that great where you are, awesome. I haven't been to one that has wowed me yet. That pecan waffle is fye though.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:48 +0000 2015,@_Ebonerp theatre school man,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:49 +0000 2015,Florida water 💦💦😏👅,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:36:50 +0000 2015,Arsenal  scoreline shows Chicago temperature in 2 weeks from today#bbcfootball,,,
,,,,
,,,,
,,,,
