created_at,text,entities__hashtags__text,entities__hashtags__text,
,,,,
Wed Nov 04 21:54:30 +0000 2015,Vacation 2015 @ Santa Monica Pier https://t.co/jNaQp9amBT,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:30 +0000 2015,"@JStables93 & really that's all I want to say a/b it, the issue is settled IMO & Bond reimagined female is a cool alternate concept.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:31 +0000 2015,Lèon Vs Chivas! 👏🏽⚽️ Final de la Copa Mexico. #Lèon @ Boyle Heights Area https://t.co/qonjuXqUxS,Lèon,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:31 +0000 2015,I havent smoked since Friday,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:31 +0000 2015,"Can you recommend anyone for this #job? Maintenance Technician - https://t.co/GcvCOwTM31 #nowhiring #EastBay, CA #FacilitiesMgmt #Hiring",job,,
,,nowhiring,,
,,EastBay,,
,,FacilitiesMgmt,,
,,Hiring,,
Wed Nov 04 21:54:32 +0000 2015,"I just want to be more than a memory. @ Santa Monica, California https://t.co/phBHPzjc27",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:33 +0000 2015,Made given day was void very winged him. So third divided make itself you herb.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:34 +0000 2015,Feel better https://t.co/9Tik4AGo1J,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:34 +0000 2015,Woohoo! @seedandspark has a new website. Congrats guys- looks great. https://t.co/SACvczaJaY #crowdfunding #indiefilm,crowdfunding,,
,,indiefilm,,
,,,,
,,,,
Wed Nov 04 21:54:34 +0000 2015,@aniramttelbon I disagree with all of this but it's funny,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:35 +0000 2015,Serj The God.  https://t.co/2tBHizB615,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:35 +0000 2015,"@USPS @USPSHelp Horrible Customer Service.  Robotic, email/link-happy hiring process. Terrible screen resolution on tests/emails. #GetBetter",GetBetter,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:38 +0000 2015,The Drums - Days 👌🏻,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:43 +0000 2015,I fainted omg lol https://t.co/qwOwJeRzN4,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:46 +0000 2015,**New** Willie Taylor - Freak Of The Week now available on iTunes and everywhere digital music is… https://t.co/EsyJ9tRCoj,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:46 +0000 2015,#HillaryClinton thinks this is because of a video on YouTube https://t.co/zvJhtF7c3c,HillaryClinton,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:47 +0000 2015,@catteaumaru @222Pangie36 @TenTerrains -Love U back 💞! Sweet sleep.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:49 +0000 2015,OMG NO DONT LEAVE JAMIE,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:49 +0000 2015,"I met another Philosopher today and, I have plans of corporate [...] that's leading nowhere but...Philosophy.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:50 +0000 2015,"I'm so so grateful to @AJ_Riley_Studio for inspiring new actors. Thank you for teaching me acceptance of myself, my future, and my vision!",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:50 +0000 2015,#fly #280SE #VINTAGE I adore #Mercedes #mercedesbenz #quality over #quantity grew up with these… https://t.co/hWVSThhsEX,fly,,
,,280SE,,
,,VINTAGE,,
,,Mercedes,,
,,mercedesbenz,,
,,quality,,
,,quantity,,
Wed Nov 04 21:54:51 +0000 2015,Cal State faculty approve #strike in salary dispute https://t.co/exBUghVemS (The comment thread here doesn't bode well though.),strike,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:51 +0000 2015,Thank God for Dish Anywhere,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:51 +0000 2015,https://t.co/yPq4C9WWHt,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:52 +0000 2015,@mikefoxxx I knew there was something wrong,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:53 +0000 2015,"@TheDoriru @KhaosMuffins that's what the first half of my issues came from, the demo.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:54 +0000 2015,Cái poster đẹp 😍 https://t.co/3BPmHRxwMt,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:54 +0000 2015,"Hey @twitter we would like a slap noise when we hit the heart now, whether it be hand or ass slap, up to you. @drpolson @bmoreconnected",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:56 +0000 2015,"Enjoyed a delicious 3 course meal at lbccbistro. Started with Chorizo Crispy Bread, then Avgolemono… https://t.co/uuBLtydCYD",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:56 +0000 2015,I want to get an Android just so I never have to worry about my roommates stealing my phone charger ever again!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:56 +0000 2015,"With me it's different, let me show you the difference.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:57 +0000 2015,Just posted a photo @ Walt Disney's Barn https://t.co/lx9NwhjECw,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:58 +0000 2015,My ex still wear her promise ring lol I wonder if he new nigga know what the promise was ☕,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:54:58 +0000 2015,We Agree jadensmithoffical #jadensmith #vectorian #vectorian #experiment #satan #jesuschrist… https://t.co/d2MAB2mGmn,jadensmith,,
,,vectorian,,
,,vectorian,,
,,experiment,,
,,satan,,
,,jesuschrist,,
Wed Nov 04 21:55:00 +0000 2015,What's up fags,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:00 +0000 2015,Fun times with the old crew @ Los Angeles West Hollywood https://t.co/Fr9CoafQHM,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:01 +0000 2015,Apple needs to step their game up and make their iPhone screens shatter proof.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:01 +0000 2015,eu acredito q nada seja em vão por mas q aquilo seja terrivel,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:01 +0000 2015,Fuck. All of her social media is private. @bIoodsmoothie,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:02 +0000 2015,"@FanPrint your art closely resembles @BizBeth art, submitted 1 ago for a @royals world series ticket contest. shady. https://t.co/V5xD6czbvH",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:03 +0000 2015,バイト仲間のチャイニーズが無断欠勤しやがったせいでめっちゃ忙しい しかもこの後同じクラスでexamだから絶対その勉強してやがる、ふざけんなー,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:05 +0000 2015,@Rgonzo444 awesome =D I am wearing Cam's. It has been lucky lately,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:08 +0000 2015,After upon kind years first bring great stars creepeth made winged also of that made.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:08 +0000 2015,"Tager gerne hjem via Frankfurt, så vi kan flyve med nye Airbus A380 hvor plads og service er i top #Lufthansa #dkboz https://t.co/YoD67FjTby",Lufthansa,,
,,dkboz,,
,,,,
,,,,
Wed Nov 04 21:55:09 +0000 2015,🙃,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:09 +0000 2015,"#Legal #Job in #VariousUSCities, US: Law Jobs-Jdhuntr-15713 Senior Labor... at In-House Counsel Jobs | JDHUNTR https://t.co/fPunQTgm0G",Legal,,
,,Job,,
,,VariousUSCities,,
,,,,
Wed Nov 04 21:55:11 +0000 2015,td tem um proposito,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:12 +0000 2015,@ImShmacked @justinbieber,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:12 +0000 2015,"Join the 24 Seven team! See our latest #WebDesign #job opening here: https://t.co/3dzmsg1A9B #CulverCity, CA #Hiring",WebDesign,,
,,job,,
,,CulverCity,,
,,Hiring,,
Wed Nov 04 21:55:13 +0000 2015,@krishenry_ lol sometimes you gotta go some days without twitter,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:14 +0000 2015,@CaribbaConnect TY4 the #follow I❤️all things #Caribbean🌎🌞🐳🐚,follow,,
,,Caribbean,,
,,,,
,,,,
Wed Nov 04 21:55:14 +0000 2015,lies told on twitterr https://t.co/2ckC9cmUqi,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:15 +0000 2015,Not just iPhones but all apple products,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:19 +0000 2015,Laundry 😩,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:19 +0000 2015,My muhhfuckin brudda  https://t.co/I6MSHply5g,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:20 +0000 2015,@lukashodge https://t.co/rMfbgmEhw6,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:20 +0000 2015,TONIGHT we got the one & only Funk Doctor Spock aka REDMAN  @therealredman in the house for a special… https://t.co/1iIVFezEUk,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:22 +0000 2015,Twinning with our lunch choices today. 👯 @ Urth Caffe https://t.co/uKcP0THjsb,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:22 +0000 2015,I ain't gonna trip on a weak ass nigga✌🏼️,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:22 +0000 2015,You don't even care 😅😅😅,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:22 +0000 2015,@judeterror Hah! Nice!!!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:23 +0000 2015,"I'm at @Dolby Laboratories in Burbank, CA https://t.co/lyC6Thc2XV",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:25 +0000 2015,I want a pet pig vvv bad.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:26 +0000 2015,This episode is hellllaa boring. 😴😐,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:26 +0000 2015,😍😍😍 @Niyeeeezy  https://t.co/VbVQ3k8DE7,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:27 +0000 2015,@salthedirector_ @iMAKEclothes I want to model for er so bad,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:28 +0000 2015,river bottom blues @ 6th Street Bridge https://t.co/bM4g4kbUVj,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:29 +0000 2015,RT if you feel me on this. https://t.co/ejZv7Avkld,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:30 +0000 2015,Esta bien si es realmente utilizada como fines recreativos y antidotos para las personas que realmente lo neseciten   #marihuana,marihuana,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:33 +0000 2015,Ju already know what it Iz. 💠 https://t.co/sw4Dh6aaJS,,,
,,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:34 +0000 2015,THIS IS THE PERFECT WEATHER FOR CUDDLING,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:34 +0000 2015,@DCDeacon why is the pipboy app on the google play store aye?,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:35 +0000 2015,"Can you recommend anyone for this #job? Pharmacy Technician - https://t.co/EmHSEuAqtd #LosAngeles, CA #Healthcare #Hiring #CareerArc",job,,
,,LosAngeles,,
,,Healthcare,,
,,Hiring,,
,,CareerArc,,
Wed Nov 04 21:55:35 +0000 2015,"Sebastián recibió un premio (@ Brainard Elementary School in Sylmar, CA) https://t.co/LERI7xrz99",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:35 +0000 2015,@oh_hemgee also I would be straight for Harrison Ford and George Clooney,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:36 +0000 2015,@Rinoaaa Have Crumbzz and a potato https://t.co/CyWH5vF88f,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:37 +0000 2015,Missing baby rn.,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:38 +0000 2015,"Glassell Park ""Hot Property"" Of The Week. Thinking of buying a home? Call 323-717-2262 today https://t.co/zy6aqWsDy9 #NELA #losangeles",NELA,,
,,losangeles,,
,,,,
,,,,
Wed Nov 04 21:55:38 +0000 2015,"@SAD6SIX6 y una chela, i forgot 😜",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:38 +0000 2015,prefiro pensar assim,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:39 +0000 2015,"One of our favorite restaurants in DTLA, Gracias Madré @ Gracias Madre https://t.co/AKE9qZtUmC",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:40 +0000 2015,CNN circus with Donald the clown,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:42 +0000 2015,Just 5 more weeks and my first semester of college will be over!,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:42 +0000 2015,@monsterhigh2079 I'll try to 💙,,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:42 +0000 2015,She'll keep an eye out for you! #painting #sassy #legs #body #design #fitness #dress #shopping  #art… https://t.co/lB5vNrb9Vx,painting,,
,,sassy,,
,,legs,,
,,body,,
,,design,,
,,fitness,,
,,dress,,
,,shopping,,
,,art,,
Wed Nov 04 21:55:44 +0000 2015,"Can you recommend anyone for this #Hospitality #job? https://t.co/tMpvjIrymw #StudioCity, CA #Hiring #CareerArc",Hospitality,,
,,job,,
,,StudioCity,,
,,Hiring,,
,,CareerArc,,
Wed Nov 04 21:55:45 +0000 2015,"""Thanks so much @kensmit78058357 . .💋❤"" https://t.co/iMXcLzZgHR",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:47 +0000 2015,"@Time4aRing We have the most fickle fans in the world.  You should see us after losses, those same folks are Chicken Littles.",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:48 +0000 2015,"College make you wanna strip for them dollars  Nah girl, I got a job for you , swear to God I can do a lot for ya'",,,
,,,,
,,,,
,,,,
Wed Nov 04 21:55:49 +0000 2015,How did I just scratch up my screen protector with my nails. They're not even sharp 🙄🌚,,,
