created_at,text,entities__hashtags__text,entities__hashtags__text,
,,,,
,,,,
Tue Nov 03 21:21:16 +0000 2015,@dustinr3ed bitch,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:16 +0000 2015,"Shopping for beer (at @TotalWine & More in Redondo Beach, CA) https://t.co/HJGPgNRkSD",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:16 +0000 2015,@clarkgarble Great job Nicky! Keep up the good work 👏💗,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:17 +0000 2015,@yrrahynnaj @Zukubuz Great photograph.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:18 +0000 2015,My Nigga wanna show me a phat ass that ain't phat so I hit him with @Mfc_Em he like daaaaammmmnnn haha💕🔥 s/o to @Mfc_Em,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:18 +0000 2015,@ESPN_JorgeRamos buena transmicion jorge te escucho aquí LA CA saludos te escucho desde cuando estas la única.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:20 +0000 2015,Thank you @CamilleSchurer I'm so excited for #MeatballARooney this Sunday!! Want to tweet live with me? https://t.co/wPV0Ibajfg,MeatballARooney,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:21 +0000 2015,You can finally stream #TheOC online! Check it out on the @cwseed 🍊💻   https://t.co/Ak36vTlSBU,TheOC,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:23 +0000 2015,"Future Twitter updates include [hearts, stars] horseshoes, clovers and blue moons, pots of gold and rainbows, and the red balloon!",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:24 +0000 2015,Warner Bros. Pictures and Metro-Goldwyn-Mayer Pictures' family-adventure Max available on Digital HD and Blu-ray now https://t.co/tFsBerlcPx,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:25 +0000 2015,"@ainiladra Rumi,poet of the Love💖",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:25 +0000 2015,I'm really about to be at work till 9 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:25 +0000 2015,WHEN U TRYNA TYPE UR ESSAY & GET THAT DEGREE @ THE LIBRARY BUT THE PEOPLE IN FRONT OF U THINK THEYRE ON THE TITANIC https://t.co/CS2k1SZUkK,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:25 +0000 2015,when instagram friends become friends in real life🤗 so fun hanging out with @missfoodieprobs 🍕🍴🍳 @… https://t.co/HbR0nmY9yF,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:27 +0000 2015,"#CareerArc #Engineering #Job alert: PASSENGER ENGINEER TRAINEE - 90189678 | Amtrak | #LosAngeles, CA https://t.co/opMawtMUaz #Jobs #Hiring",CareerArc,,
,,Engineering,,
,,Job,,
,,LosAngeles,,
,,Jobs,,
,,Hiring,,
Tue Nov 03 21:21:28 +0000 2015,The amount of times my mood changes in a day is ridiculous🤔🙄,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:29 +0000 2015,@HeAintRalphTho @ThirtySecComedy omfffffgggggggggggg,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:29 +0000 2015,By far the hottest couple out there https://t.co/O2DqXFZDO8,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:30 +0000 2015,@kateleth I can't wait to watch it on my PS4 after work! :D,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:31 +0000 2015,Finally a #TacoTuesday with the appropriate #emoji 🌮🌮🌮 https://t.co/QkAJrEFOuX 😎 #LosAngeles #HashemiLaw #BetterCallHash #Lawyer #Attorney,TacoTuesday,,
,,emoji,,
,,LosAngeles,,
,,HashemiLaw,,
,,BetterCallHash,,
,,Lawyer,,
,,Attorney,,
Tue Nov 03 21:21:32 +0000 2015,Ima start clearing space in my contacts Cus of this,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:32 +0000 2015,Love him 💙 frilly_fillies @flairstrips charlesowen_helmets @ecogold… https://t.co/WQSmB8bZtT,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:32 +0000 2015,"#VariousUSCities, US #Legal : In-House Counsel Jobs-Jdhuntr-14969 Director... at In-House Counsel Jobs | JDHUNTR https://t.co/qVvc5375jH",VariousUSCities,,
,,Legal,,
,,,,
,,,,
Tue Nov 03 21:21:33 +0000 2015,For any fans of women's #wrestling ... https://t.co/1CFXQpE2HF @MastersofRing1,wrestling,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:38 +0000 2015,"Doing what I do!!! #printlife (@ Fresh Prints Silk Screen Production in Inglewood, CA) https://t.co/Je6cEtlV0T https://t.co/UCpZzGr504",printlife,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:39 +0000 2015,"2 more weeks till I'm 20, woooo!!",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:40 +0000 2015,@_liano @adamxes where he at doe,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:42 +0000 2015,"24 Seven: IT Manager (#CulverCity, CA) https://t.co/KeEgaj9sIk #IT #Job #Jobs #Hiring #CareerArc",CulverCity,,
,,IT,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Tue Nov 03 21:21:43 +0000 2015,The things you gotta do to experience a bit of rain in LA #CADrought @ Rain Room at LACMA https://t.co/QIoWgwSnG0,CADrought,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:45 +0000 2015,@CryBabyPrize polls are bogus. Depends on who is being polled. Bernie's supporters are not being polled. They're in for a primary surprise!,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:45 +0000 2015,Well... It was White Cheddar.Garlic+Herb Macaroni with Ground Turkey crumbles in it... https://t.co/WklfK1Iv1L,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:45 +0000 2015,happy birthday to my Bestfriend 😍💘 ily go take some shots 👏😏 @loveeekarla https://t.co/BEXCvyLF8V,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:45 +0000 2015,MY LIFE IN ONE TWEET 😂😂😂😂 https://t.co/Ri2Y2aR8oR,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:45 +0000 2015,@atbandre need that shirt,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:47 +0000 2015,when I'm alone I constantly check my phone. and I'm hoping but I know that I'll probably never receive a call.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:47 +0000 2015,@kikinaeko at least you got to talk with him 😏😂,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:48 +0000 2015,@CoNnorMatczak @CD2_Johnson imagine him w a quality QB,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:49 +0000 2015,Happy to help spread the word. Excellent contest for real estate agents. @resaas,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:50 +0000 2015,@enisa_ali I know! We broth grew up so much!!,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:50 +0000 2015,#ASU head coach Todd Graham openly admitted his team steals signals. https://t.co/8w60ZyN6cz via https://t.co/VshB9b1Tmv,ASU,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:51 +0000 2015,@HOEzayBACK @TheNickMcIntosh feeling is mutual lol. My brother in the other room wondering I'm laughing,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:51 +0000 2015,Weesnaw,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:52 +0000 2015,Leaving LA tomorrow,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:52 +0000 2015,@TermineRadio @Jumpshot8 As usual ur talking illogical nonsense out of both sides of ur neck...lol...#mentalpatient,mentalpatient,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:52 +0000 2015,"@urbanbarbarian Dang, son!!",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:52 +0000 2015,"Ahead of Paris, Unparalleled Coalition Demands Global Fracking Ban - https://t.co/vV8NWTK2ad",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:53 +0000 2015,@laaaaacyk omg,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:54 +0000 2015,@itsa_talia in a perfectly eloquent manner that cites encyclopedic resources therefore their attempt to express caring is irrelevant to you,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:54 +0000 2015,"We're #hiring! Click to apply: Managed Care Analytics Manager - https://t.co/S8fb090RSY #Healthcare #Pasadena, CA #Job #Jobs #CareerArc",hiring,,
,,Healthcare,,
,,Pasadena,,
,,Job,,
,,Jobs,,
,,CareerArc,,
Tue Nov 03 21:21:56 +0000 2015,"That is, baseball guys v. numbers guys.  I say there is and should be room for both; problems arise, however, when numbers guys try to and",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:57 +0000 2015,Will always retweet 🍗 https://t.co/vzvIkWCvps,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:57 +0000 2015,@hunterwalk Unique language and understanding of a product creates power in power users. Change is disempowerment. Then reaction follows.⭐️🔌,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:58 +0000 2015,I just watched the trailer on Spike Lee movie Chiraq and... I'm confused. 😕,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:21:58 +0000 2015,"@SpaceGerrit I think we're done, you've yet to even acknowledge the repeated times you were demonstrably wrong, & are not being serious now.",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:00 +0000 2015,@jstevens_PL kocham cie i tesknilam strasznie *usmiechnela sie delikatnie*,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:02 +0000 2015,@VeetheRulaa @DOPEITSDOM you're going ? I want to go!,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:02 +0000 2015,Just noticed the like button is now a heart sweet !,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:03 +0000 2015,Cold weather makes me cold,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:03 +0000 2015,So when do we get to try the Pineapple Sculpin??,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:04 +0000 2015,чекин ЛА,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:06 +0000 2015,@GetAJobbie @BarDown it is funny!!!,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:07 +0000 2015,"Rule 2. IF YOU THINK SOMEBODY IS GOING TO INSULT YOU,THEN YOU HAVE TO FIGHT HIM",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:07 +0000 2015,@joerogan @HeatherHenderso @peterboghossian I want to see that!,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:09 +0000 2015,idea for bands:  spend $300 for a nice loud car alarm so you can stop making $4k indiegogo campaigns for ur stolen gear,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:09 +0000 2015,BLAZE ON iamdemrick! ! #420ALLDAY #420 #LOOSINGFOCUS #SMOKEWEED #smokinthatbomb #thatloud… https://t.co/NHnPWttQJs,420ALLDAY,,
,,LOOSINGFOCUS,,
,,SMOKEWEED,,
,,smokinthatbomb,,
,,thatloud,,
Tue Nov 03 21:22:09 +0000 2015,"This #Sales #job might be a great fit for you: Seasonal Retail Sales Fragrance Specialist, Part Time: Macy's... - https://t.co/1InwSKRrcP",Sales,,
,,job,,
,,,,
,,,,
Tue Nov 03 21:22:11 +0000 2015,@whiteboy81_ i just got out of school,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:11 +0000 2015,Terrence Howard Talks Retirement After 'Empire' (WATCH) -… https://t.co/MS8IiikaUU #Entertainment https://t.co/JsPqEYCaNl,Entertainment,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:11 +0000 2015,"@morgaaan11 doesn't just sleep, she hibernates. lmaooo",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:12 +0000 2015,The clouds look amazing today☺️,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:12 +0000 2015,"See our latest #WoodlandHills, CA #job and click to apply: Take Out - https://t.co/jl0uGBsaOQ #Hospitality #Hiring #CareerArc",WoodlandHills,,
,,job,,
,,Hospitality,,
,,Hiring,,
,,CareerArc,,
Tue Nov 03 21:22:14 +0000 2015,I go to a school full of show offs.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:14 +0000 2015,21 Times George Costanza Was Actually A Twentysomething https://t.co/Zcsywate2t,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:19 +0000 2015,idk what the fucc you were expecting foo 😂,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:22 +0000 2015,#110315#GLOOMYDAY#REALITYBITES#🤔🤔🤔 @ Northridge Fashion Center https://t.co/v7w4gQxNDM,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:22 +0000 2015,@AnthonyG729 @dano708 @CollardBrandon :(((,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:23 +0000 2015,It had to he Rooney!,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:23 +0000 2015,@BarDown oh and the Fancy Men lol,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:23 +0000 2015,Big lips so attractive 😩,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:23 +0000 2015,Goal is to take the stairs because I'm a fat ass #freshmen15,freshmen15,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:24 +0000 2015,no letting go has to be one of my favs,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:26 +0000 2015,My classes got cancelled but have an essay due @ midnight 😡😣,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:27 +0000 2015,I'm gay now https://t.co/6DKhrDIppE,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:27 +0000 2015,I,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:27 +0000 2015,Garret Dillahunt's southern accent on #TheMindyProject has perfect cadence. It's a delight to listen to him talk.,TheMindyProject,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:27 +0000 2015,@zcichy 🌟,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:28 +0000 2015,The Creative Community Takes on Gun Violence https://t.co/WzxX7M0MqV,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:28 +0000 2015,it doesnt work that way 😩,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:29 +0000 2015,Definitely more goals in this game! Let's keep it up!!!! #HalaMadrid #ChampionsLeague,HalaMadrid,,
,,ChampionsLeague,,
,,,,
,,,,
Tue Nov 03 21:22:29 +0000 2015,@dariensayshi lmao he's been watching too much Rey mysterio,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:29 +0000 2015,"Are you tartan ready? My latest dress design Ginger, is a must have for this season! Inspired by the… https://t.co/844foaF7KC",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:30 +0000 2015,am I in love with you or am I just used to you,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:30 +0000 2015,LOL at this phot I took of @LadyShawsters https://t.co/Gl1u7yKqlO,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:31 +0000 2015,"But when I call you never seem to be home, so hello from the outside",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:31 +0000 2015,@23davidjustice Im happy people will now know & believe the truth!! (I always did) Happy for you! You're the best! 😊,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:32 +0000 2015,"Interested in a #Transportation #job near #LYNWOOD, CA? This could be a great fit: https://t.co/iu0W9PQPch #Hiring #CareerArc",Transportation,,
,,job,,
,,LYNWOOD,,
,,Hiring,,
,,CareerArc,,
Tue Nov 03 21:22:32 +0000 2015,😂😂😂😂😂😂 https://t.co/m82eAC5tRG,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:34 +0000 2015,@Adamgainz us 😂 https://t.co/HxuJs7WEzM,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:33 +0000 2015,My homie @JoshAtXbox blessed me with this dope ass @GearsofWar sweater and I can wear it! #fallishere https://t.co/jZfsWf47Xd,fallishere,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:36 +0000 2015,"@SpaceGerrit I'm now having to explain how cause & effect work, & why ""it's smelly"" is a bad reason to open the door to mobs. It's pointless",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:37 +0000 2015,MLRT 😂,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:37 +0000 2015,#cyclingthroughhollywood @ Griffith Park Observatory Hiking Trails https://t.co/1Qm9Q661Lk,cyclingthroughhollywood,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:37 +0000 2015,Evolve Fan? Veteran? GIVE ME YOUR PICTURE. @EvolveGame #4v1  https://t.co/IkPJtUGEIo #veteransday,4v1,,
,,veteransday,,
,,,,
,,,,
Tue Nov 03 21:22:38 +0000 2015,"This is my Son, Alexander.  https://t.co/NNqO9A9rRs",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:38 +0000 2015,Bearded men ♥ lol,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:39 +0000 2015,It had to be Rooney!,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:42 +0000 2015,@sk8awaythatsall It also doubles as a home stereo for Ipod use! Jon Herrington can't be wrong!🙈,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:43 +0000 2015,"Thank you Daniel Espinoza! ""MEMORIALS TO OUR MEXICAN HEROES OF MUSIC AND FILM AT THE DIA DE LOS MUERTOS."" https://t.co/wtbds0y9xn",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:44 +0000 2015,Headed to Sacramento with Buster. @southwestair (@ Los Angeles International Airport (LAX) - @flylaxairport) https://t.co/1fOZoumC5f,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:46 +0000 2015,"Can you recommend anyone for this #Nursing #job? https://t.co/8cb4B3fTLx #nursingjobs #LosAngeles, CA #Hiring https://t.co/9rNiWFAQz3",Nursing,,
,,job,,
,,nursingjobs,,
,,LosAngeles,,
,,Hiring,,
Tue Nov 03 21:22:50 +0000 2015,https://t.co/o1HiAIQXyz,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:52 +0000 2015,LM girls looks even better in person,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:54 +0000 2015,@TheWeedTweets @STONERVlNE @joodith_FACE  your not even down 😂😂,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:22:55 +0000 2015,@AJDontCare talking rekCless AF younsta,,,
,,,,
