created_at,text,entities__hashtags__text,entities__hashtags__text,
Fri Nov 06 21:19:47 +0000 2015,"Cameron Craig Group #Engineering #Job: Maintenance Engineer (#Chicago, IL) https://t.co/RIwsHaYRfI #Jobs #Hiring #CareerArc",Engineering,,
,,Job,,
,,Chicago,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Fri Nov 06 21:19:48 +0000 2015,"UPS #Transportation #Job: Driver Helper (#WINCHESTER, IL) https://t.co/ZQsFtAmrzW #Jobs #Hiring #CareerArc",Transportation,,
,,Job,,
,,WINCHESTER,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Fri Nov 06 21:19:50 +0000 2015,love to laugh,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:19:51 +0000 2015,@tb2653 @T_Nation I'm saying that you should take advantage of the weekend and train during those days.Not that they should be the only ones,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:19:53 +0000 2015,Someone hang out with me,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:19:54 +0000 2015,"ohhhh, @CimarronMoon, maybe we can see @kataze there too! We should try to stick together so we're not scared.",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:19:55 +0000 2015,#NowPlaying @JanetJackson @MissyElliott #burnitup 🙌🏻☔️😍👍🏼🎶 https://t.co/mLvm0AtvYn,NowPlaying,,
,,burnitup,,
,,,,
,,,,
Fri Nov 06 21:19:56 +0000 2015,I love tumblr.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:19:59 +0000 2015,"Hahaha!! Look at the ref like ""Whoa! Got an NBA player actually playing defense in the backcourt. Gotta watch this!"" https://t.co/6ytmPH8Xp9",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:19:59 +0000 2015,Harlem Fresh. You gotta have an OG card to wear on of these. I was there. It's a 90's party tonight.… https://t.co/5zvzEBfDTv,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:00 +0000 2015,Ozzie gets mad @ me every other second lol 😢,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:01 +0000 2015,"As always, a ray of sunshine! LOL @curtandnan @comcast @SaveFreedomUSA @WBVT_98FM @DaGodfather907",,,
,,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:02 +0000 2015,Beware of this man he likes to go around and be nice to everyone#forgotten work habits. https://t.co/wBKrQxsMpO,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:03 +0000 2015,Mr. Young visited Cheerleading practice today. Good luck @LemontCheer in the Competition Season. #lhs210excellence https://t.co/5CcpYNYjeK,lhs210excellence,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:03 +0000 2015,@yaelie_ebooks good for you!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:05 +0000 2015,"@Abbas_Da_Barber lol,  i guess so.",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:06 +0000 2015,new coldplay song is kind of lit,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:08 +0000 2015,@EthanDolan naps in ur arms are the bomb,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:08 +0000 2015,@BreonnaMeyerr Yes I do,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:10 +0000 2015,320 :(,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:10 +0000 2015,Anyone wanna read the Quakers are Jew Haters article but got stuck at a paywall? My gift to you: https://t.co/bX0Dm37V1b,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:11 +0000 2015,getting into the suit probably took more energy than actually swimming the race @ Lake Orion Natatorium https://t.co/NBVToePGMk,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:12 +0000 2015,Ppl wit kids are petty asf like nobodies hating on you and your suv sized pussy,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:13 +0000 2015,@Aktieriel @cutebutpsycho76 lol I know that! I got V into it! I wanna know what cat that is!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:15 +0000 2015,@TheMeninist @emileishka @kellyricard19,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:16 +0000 2015,camryns mom is so 😍😍😍😍😍,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:18 +0000 2015,"@griffion713 haha, I can't turn down @BAILEYScreamers",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:19 +0000 2015,@zackwoodard24 our jam  https://t.co/cNIWrTnbfG,,,
,,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:21 +0000 2015,Saddest time of the day,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:23 +0000 2015,"Dollar General Corporation #Job: SALES ASSOCIATE, 6121 CASS CITY RD, CASS CITY MI (#CassCity, MI) https://t.co/cZfvr5ohUB #Veterans #Jobs",Job,,
,,CassCity,,
,,Veterans,,
,,Jobs,,
Fri Nov 06 21:20:23 +0000 2015,Pregnant with a sound. Due in Gemini/ Cancer season,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:24 +0000 2015,The day is finally here! 🙌🏼😎🍸🎶 @theweeknd #TheMadnessTour #2015 #Chicago,TheMadnessTour,,
,,Chicago,,
,,,,
,,,,
Fri Nov 06 21:20:26 +0000 2015,"Join the Panera Bread team! See our latest #Hospitality #job opening here: https://t.co/CvaiyK21RR #parttime #ElmwoodPark, IL #Veterans",Hospitality,,
,,job,,
,,parttime,,
,,ElmwoodPark,,
,,Veterans,,
Fri Nov 06 21:20:26 +0000 2015,#Michigan https://t.co/80ft1U5bwI,Michigan,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:27 +0000 2015,@RachaelDavis0 Okay Ms. Virginia 😕,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:28 +0000 2015,"even though we fell off this year, im gonna miss castro so much",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:35 +0000 2015,im not ever going to be mad if i hear the new coldplay song playing,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:35 +0000 2015,@CTVNews NO FLOCKING WAY. EL CHAPO IS #REAL,REAL,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:35 +0000 2015,@2ndCityHockey i unironically love that this gets to be a headline all by itself,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:37 +0000 2015,There is always tomorrow I say. Well not today. Got up and kicked today's ass already. Getting things done! #productive #adulting,productive,,
,,adulting,,
,,,,
,,,,
Fri Nov 06 21:20:37 +0000 2015,"""U fucking my homie but not me""  https://t.co/zM40d3AjVe",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:37 +0000 2015,"#Chicago, IL #Nursing #Job: Digestive Health RN at Supplemental Health Care https://t.co/tSZcgdtflq #Jobs #Hiring #CareerArc",Chicago,,
,,Nursing,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Fri Nov 06 21:20:37 +0000 2015,"11 months ❤️ thanks for the beautiful, red roses babe as well as 11 months with you 😘 @ Loretto,… https://t.co/9ebK95cSst",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:38 +0000 2015,Wishfully thinking that one day my Pinterest closet will be my actual closet,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:39 +0000 2015,@LiaFiffles27 LIA FIFFLES IM CRYING AND SCREAMING,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:39 +0000 2015,#longhairdontcare #cantfuckwithmyhairgame #love @badbitchbishop @ HG Salon https://t.co/hSt8NOBc3P,longhairdontcare,,
,,cantfuckwithmyhairgame,,
,,love,,
,,,,
Fri Nov 06 21:20:40 +0000 2015,"I'm at Midwest Appliance Parts - @appliancepart in Chicago, IL https://t.co/Ysc7viISmH",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:41 +0000 2015,"But instead, gonna head to talk to some girls scouts.... Bout Chloe.... Seth's service dog...",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:41 +0000 2015,I love my major because we work with IPA and make cool shit with the letters.  lajk ðɪs. ðɪs ɪz fəkɪŋ əmezɪŋ.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:43 +0000 2015,Instagram: bendotpatrick,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:45 +0000 2015,@taketwotapas xx,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:45 +0000 2015,Psn : Fiction1413,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:47 +0000 2015,LOOOL. Why You Always Lying (Full Video) 😂😂 https://t.co/6YiKEsYO24,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:49 +0000 2015,"Minor Adjustments.. @ Chicago, Illinois https://t.co/cZdwFssVvm",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:49 +0000 2015,Twitter: https://t.co/TmhvEhQe4W,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:51 +0000 2015,"I watch ONLY football, @TCM, & EncoreWS @SmillingHK @comcast",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:51 +0000 2015,@cavannagregory @BrennanGregory I honestly think Alexus and him are pretty tied. then there's u,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:54 +0000 2015,After 3 years I finally upgraded from a small fry to a medium fry,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:55 +0000 2015,Built in 1883. https://t.co/HM4ux9HQqF,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:55 +0000 2015,When you're tired of serving Bacon Goudas and smash one down on the tray too hard😐 #HulkSmash @Barista_Life_ https://t.co/p1DQOzzQwr,HulkSmash,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:58 +0000 2015,🤑- you do not get money so therefore you cannot put this emoji but I luh u sometimes dude. You're my fav,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:20:59 +0000 2015,@garretsonn_ @breanne_morgan shut up,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:00 +0000 2015,I told you we have been working non stop over at @studiovault312 all the team know is media. From… https://t.co/bjvjnZVHTU,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:00 +0000 2015,#TGIF  HEY #HAPPYHOUR 🍸🍺🍻🍷🍴 @THEBETTYCHICAGO STARTS @ 4PM -6:30PM  CALL FOR TABLE RESERVATIONS… https://t.co/HS3Qh4vmO9,TGIF,,
,,HAPPYHOUR,,
,,,,
,,,,
Fri Nov 06 21:21:02 +0000 2015,Single Life Sucks Ass  https://t.co/1JmpuCbVR4,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:02 +0000 2015,My brother had the same bus driver for the DC trip as I did. His name is...BIG DADDY😝,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:02 +0000 2015,@thewayoftheid @FeministaJones lol pookers,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:03 +0000 2015,"@transgirlpepe aw the skeleton looked sad to me, sorry",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:05 +0000 2015,@IKnowAJ you at work ?,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:04 +0000 2015,Took this at work today... Thought it looked cool lol https://t.co/SyuSDD0Wna,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:05 +0000 2015,@kanebrown @kanebrown_music I'm sad he will be performing 8 hours away and it's too far for us I'd drive 8 if I had vac-time. Heartbroken,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:05 +0000 2015,"@BreonnaMeyerr My body leaves Sunday, but my soul stays in your heart",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:08 +0000 2015,Lol @ people who think nose rings are trashy. I love mine. Maybe it's bc some bitches don't know what kind of studs or rings fit their nose,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:10 +0000 2015,"So from someone's tweet I just saw, people want what happened to Ray Rice's career to happen to Greg Hardy. End his career.",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:10 +0000 2015,goodluck to our boys tonight. lets get this W guys. 😎👌🏻🏈,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:11 +0000 2015,"@hannarosemarie you're making me laugh so hard right now, forget subtweeting you call them out and it's making my day😂 keep going👏🏼",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:13 +0000 2015,Head bobbin and throbbing like my clitoris like a day that I forgot to take a Ritalin,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:13 +0000 2015,MP Please!!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:14 +0000 2015,My og always at work.. But i guess that good though😕,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:16 +0000 2015,#DoItLikeMeChallenge Turn up at Herlz Elementary School @ Theodore Herzl Elementary School https://t.co/Fs0zIoMamY,DoItLikeMeChallenge,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:16 +0000 2015,Re-live San Francisco with me!!  https://t.co/zpWHbyDNZP,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:17 +0000 2015,"We're #hiring! Click to apply: Event Specialist Part Time Sales - https://t.co/DwD5i55FX7 #Sales #Chicago, IL #Job #Jobs",hiring,,
,,Sales,,
,,Chicago,,
,,Job,,
,,Jobs,,
Fri Nov 06 21:21:17 +0000 2015,"Dollar General Corporation #Job: SALES ASSOCIATE, 1210 HWY 150, PALMYRA IN (#Palmyra, IN) https://t.co/fTch2VdOKX #Veterans #Jobs #Hiring",Job,,
,,Palmyra,,
,,Veterans,,
,,Jobs,,
,,Hiring,,
Fri Nov 06 21:21:17 +0000 2015,I think it's bc he needs sum more liz in his life,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:18 +0000 2015,@JennySoxgirl14 When he declines the qualifying offer (which he almost 100% is sure to do) we get an extra draft pick as compensation.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:18 +0000 2015,Oh tequila makes her clothes fall off. #JOENICHOLS,JOENICHOLS,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:18 +0000 2015,@WaddleandSilvy WW2 was one of the worst wars ever but there was very little outrage. We see pictures from Vietnam and people are outraged,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:19 +0000 2015,hungryyyyyyy .,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:30 +0000 2015,"Can you recommend anyone for this #job? Licensed Mechanic - https://t.co/hsLhGNe2sv #airlines #Chicago, IL #Hiring https://t.co/71TLRuS0lw",job,,
,,airlines,,
,,Chicago,,
,,Hiring,,
Fri Nov 06 21:21:32 +0000 2015,IM IN MCDONALDS AND I JUST CAME ON LINE AND SAW THEY DROPPED HISTORY,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:32 +0000 2015,Thanks for a great lunch @jordanmccall23 ⛄️,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:35 +0000 2015,Happy Birthday! 🎉  @Gracecyn_3,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:36 +0000 2015,"See our latest #Chicago, IL #job and click to apply: Director of Case Management, Hospital Chicago North - https://t.co/pi9kstkGAb #Hiring",Chicago,,
,,job,,
,,Hiring,,
,,,,
Fri Nov 06 21:21:37 +0000 2015,He probably has to sit on a pillow LOL @bsherrie64 @DaGodfather907,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:37 +0000 2015,Masquerade Photo Shoot  At Boutique Photo Loft   Model Sarah Elizabeth  Photographer David M Soto… https://t.co/N2OjXOzUtZ,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:38 +0000 2015,It's so annoying when people think fighting videos are funny like no grow tf up !!!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:38 +0000 2015,"Happy birthday @savvy_cuz I miss you're beautiful, inspiring self!! have a great day and hope to see you soon💕",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:40 +0000 2015,Loveeeeeee getting asked to work late. Cheers to working till 2am,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:41 +0000 2015,@Flickr Your search function seems to be broken. Everything is coming up 0 results. Friend is having the same issue.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:42 +0000 2015,@RachaelDavis0 On my way right now. Surprising you,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:42 +0000 2015,someone go to Apple Charlie's with me:/,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:43 +0000 2015,I come to grandmas house and almost pee my pants laughing within the first 30 minutes.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:43 +0000 2015,What a great crowd we got here at metros #togetherweswarm 💙💛💪🏼🏊🏻 https://t.co/zSh2efkHeT,togetherweswarm,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:43 +0000 2015,I should really devote one day to only tweeting in IPA letters. That would confuse all of you.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:44 +0000 2015,Greg Hardy you are the biggest piece of scum I've ever seen! Like how can you do that to an innocent women? The photos are nasty #sad #scum,sad,,
,,scum,,
,,,,
,,,,
Fri Nov 06 21:21:47 +0000 2015,Starting off the season right with that W. #ladyblaze 💥🔥⚽️,ladyblaze,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:50 +0000 2015,Lunch w/ Spencer Parker! @ The Smoke Daddy https://t.co/KtbV0d4oCj,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:51 +0000 2015,@WaddleandSilvy seeing horror changes people's perspective.. Seeing is believing,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:52 +0000 2015,https://t.co/4hNoycefjO Young Ali Jumpman/HotLine Remix,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:55 +0000 2015,Bell rings in 2 minutes 😩👏🏾👏🏾,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:58 +0000 2015,We take a Mellow Yellow and fill it with red forever-ever,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:21:59 +0000 2015,Maybe I am terrible....,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:00 +0000 2015,What a lovely day to be lonely,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:00 +0000 2015,Low key crying on the inside and really wanting to stop but high key NEVER,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:01 +0000 2015,New Holland Dragon’s Milk Reserve with Raspberries now available on tap. https://t.co/wb9EmX48bq @newhollandbrew #BeerMenus,BeerMenus,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:02 +0000 2015,Always dream. #EnlightenmentisSexy https://t.co/hjH3hnD6eU,EnlightenmentisSexy,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:02 +0000 2015,Bre be in her feelings 💀 listening to exchange 40 times,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:07 +0000 2015,The six year old I nanny is threatening to kill his brother if he doesn't get a Pokemon card that goes for $300 online,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:07 +0000 2015,Space Song | Beach House  Greater than.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:07 +0000 2015,Yeah. Bringing people back from the dead never ends well. #TVD,TVD,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:08 +0000 2015,"When we decide to not pull any of the receipts, and then later they start printing off all at once😅 @Barista_Life_ https://t.co/FFsFW6lHxS",,,
,,,,
,,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:09 +0000 2015,@IKnowAJ downturn or wicker,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:11 +0000 2015,@APrathz hey $500,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:11 +0000 2015,saw the most incredible display of ACTING last nite! @FinnWittrock is BRILLIANT in my pal @Pinqball 's masterpiece @MyAllAmerican,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:14 +0000 2015,@melannievrklr omg that was probably the funniest thing that happened all day!!😂,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:14 +0000 2015,@BGALLY17 I'll done just because I love you and your my favorite player💖💖,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:16 +0000 2015,"@rajibhawaibam Pic of Zahid Rasool, a truck driver not a terrorist, who's truck was set a blaze by Hindu mob in Udhampur. @EllenBarryNYT",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:16 +0000 2015,Nothing moving in the woods tonight,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:17 +0000 2015,@haley_mcintosh 🎄🎁 https://t.co/PVS5WpZ2Hd,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:16 +0000 2015,More on leftists and suppression of free speech.. https://t.co/8AnM6t2HGi,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:17 +0000 2015,"I'm at Edgewater Antique Mall in Chicago, IL https://t.co/dCFiUy3qHF",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:17 +0000 2015,"@KJHoff99 but really, 28-10 gods country",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:19 +0000 2015,@thee_airjordan @kingafelker @JennaJakubowski LOVE YOU 🙄😍,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:23 +0000 2015,"I've had my meds check-in with my shrink, stocked the freezer with real food, and have my full-spectrum lamp on.  https://t.co/1ZDvbjmOSv",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:24 +0000 2015,@realDonaldTrump @swargcoming @AnnCoulter @rushlimbaugh @greta @OANN @FoxNews @politico Constant unfounded attacks on Carson are out of line,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:24 +0000 2015,@Mizzblueshirt are you saying I'm fat?,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:24 +0000 2015,@NoticiasMVS para k gastan si no tienen los pobres? No es necesario lucirse con lo k no tenemos!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:25 +0000 2015,@valentinifrank @GeneralHospital @lldubs Trying to get out of 4th place with your misleading spoilers did not do it. JT only bright spot.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:26 +0000 2015,Glory kickboxing is on ESPN3 right now for all my combat sport friends.,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:26 +0000 2015,@Aktieriel @cutebutpsycho76 I already have favorites! Lexy and Pumpkin and Willie. I wrote a song about Willie last night!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:28 +0000 2015,Just hold!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:30 +0000 2015,Luh u,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:30 +0000 2015,@samjam_5 bet you'll get a 10/10 too  https://t.co/UqlWIXm5D5,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:32 +0000 2015,@ShainaSummer16 hurts like a bitch but you'll love it ! 😍😍😍,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:35 +0000 2015,@max_ellsworth7 finally,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:36 +0000 2015,@BGALLY17 I'll donate just because I love you and your my favorite player 💖💖,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:37 +0000 2015,@Alechughes1234 Always has time to pluck the brows https://t.co/2bNrdBrRUv,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:38 +0000 2015,@JessieMm42 @nvann15 fuck! I want snow!!,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:38 +0000 2015,Double Makers and Sprite going to be a good flight https://t.co/2f2nTc7a0R,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:38 +0000 2015,@ChrisGilesMusic thanks love!!💖💜💗,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:40 +0000 2015,https://t.co/3hTlUJsj74,,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:41 +0000 2015,"$SPX open or close all week 2099-2104, eyes to that 5 point range next Breakout that becomes support, or resistance leading to selloff",,,
,,,,
,,,,
,,,,
Fri Nov 06 21:22:48 +0000 2015,Stoked to have my work printed in @chicagotribune today w/ my friends @IDYLLSTFU,,,
,,,,
,,,,
,,,,
